Geo_FIPS,Geo_NAME,Geo_QNAME,SE_T006_001,SE_T006_002,SE_T006_003,SE_T006_004,SE_T006_005
3111399999,Logan County,"Logan County, Nebraska",409,455,607,756,830
3111599999,Loup County,"Loup County, Nebraska",409,455,607,756,830
3111799999,McPherson County,"McPherson County, Nebraska",409,455,607,756,830
3111999999,Madison County,"Madison County, Nebraska",429,477,637,822,1021
3112199999,Merrick County,"Merrick County, Nebraska",409,449,607,894,897
3112399999,Morrill County,"Morrill County, Nebraska",409,449,607,769,893
3112599999,Nance County,"Nance County, Nebraska",409,512,607,756,822
3112799999,Nemaha County,"Nemaha County, Nebraska",409,481,607,756,1075
3112999999,Nuckolls County,"Nuckolls County, Nebraska",409,512,607,894,897
3113199999,Otoe County,"Otoe County, Nebraska",409,463,607,894,1075
3113399999,Pawnee County,"Pawnee County, Nebraska",409,449,607,756,811
3113599999,Perkins County,"Perkins County, Nebraska",409,455,607,756,952
3113799999,Phelps County,"Phelps County, Nebraska",409,512,607,756,1075
3113999999,Pierce County,"Pierce County, Nebraska",409,512,607,756,1071
3114199999,Platte County,"Platte County, Nebraska",490,512,607,756,926
3114399999,Polk County,"Polk County, Nebraska",409,449,607,756,811
3114599999,Red Willow County,"Red Willow County, Nebraska",409,479,607,756,957
3114799999,Richardson County,"Richardson County, Nebraska",409,503,607,756,811
3114999999,Rock County,"Rock County, Nebraska",409,455,607,772,830
3115199999,Saline County,"Saline County, Nebraska",457,501,678,844,906
3115399999,Sarpy County,"Sarpy County, Nebraska",480,642,807,1082,1202
3115599999,Saunders County,"Saunders County, Nebraska",429,533,721,898,964
3115799999,Scotts Bluff County,"Scotts Bluff County, Nebraska",459,488,650,810,953
3115999999,Seward County,"Seward County, Nebraska",361,473,607,841,1075
3116199999,Sheridan County,"Sheridan County, Nebraska",409,512,607,820,823
3116399999,Sherman County,"Sherman County, Nebraska",409,449,607,756,960
3116599999,Sioux County,"Sioux County, Nebraska",409,512,607,817,830
3116799999,Stanton County,"Stanton County, Nebraska",409,449,607,894,978
3116999999,Thayer County,"Thayer County, Nebraska",409,449,607,756,811
3117199999,Thomas County,"Thomas County, Nebraska",409,455,607,756,830
3117399999,Thurston County,"Thurston County, Nebraska",409,449,607,756,811
3117599999,Valley County,"Valley County, Nebraska",409,449,607,756,830
3117799999,Washington County,"Washington County, Nebraska",480,642,807,1082,1202
3117999999,Wayne County,"Wayne County, Nebraska",409,449,607,844,847
3118199999,Webster County,"Webster County, Nebraska",409,512,607,894,1075
3118399999,Wheeler County,"Wheeler County, Nebraska",409,455,607,894,897
3118599999,York County,"York County, Nebraska",409,458,607,756,811
3200199999,Churchill County,"Churchill County, Nevada",504,656,846,1054,1498
3200399999,Clark County,"Clark County, Nevada",630,787,969,1428,1695
3200599999,Douglas County,"Douglas County, Nevada",566,762,942,1388,1668
3200799999,Elko County,"Elko County, Nevada",505,628,849,1085,1382
3200999999,Esmeralda County,"Esmeralda County, Nevada",383,475,643,903,1032
3201199999,Eureka County,"Eureka County, Nevada",484,600,812,1011,1303
3201399999,Humboldt County,"Humboldt County, Nevada",439,544,736,1052,1181
3201599999,Lander County,"Lander County, Nevada",420,594,704,918,1130
3201799999,Lincoln County,"Lincoln County, Nevada",383,475,643,836,875
3201999999,Lyon County,"Lyon County, Nevada",473,663,786,1158,1392
3202199999,Mineral County,"Mineral County, Nevada",383,542,643,801,1032
3202399999,Nye County,"Nye County, Nevada",458,568,769,1032,1043
3202799999,Pershing County,"Pershing County, Nevada",383,542,643,948,1032
3202999999,Storey County,"Storey County, Nevada",551,699,924,1362,1637
3203199999,Washoe County,"Washoe County, Nevada",551,699,924,1362,1637
3203399999,White Pine County,"White Pine County, Nevada",452,639,758,1095,1099
3251099999,Carson City,"Carson City, Nevada",545,684,870,1240,1510
3300101060,Alton town,"Alton town, New Hampshire",729,734,993,1413,1418
3300103220,Barnstead town,"Barnstead town, New Hampshire",729,734,993,1413,1418
3300104740,Belmont town,"Belmont town, New Hampshire",729,734,993,1413,1418
3300110660,Center Harbor town,"Center Harbor town, New Hampshire",729,734,993,1413,1418
3300128740,Gilford town,"Gilford town, New Hampshire",729,734,993,1413,1418
3300128980,Gilmanton town,"Gilmanton town, New Hampshire",729,734,993,1413,1418
3300140180,Laconia city,"Laconia city, New Hampshire",729,734,993,1413,1418
3300147140,Meredith town,"Meredith town, New Hampshire",729,734,993,1413,1418
3300151540,New Hampton town,"New Hampton town, New Hampshire",729,734,993,1413,1418
3300167300,Sanbornton town,"Sanbornton town, New Hampshire",729,734,993,1413,1418
3300177060,Tilton town,"Tilton town, New Hampshire",729,734,993,1413,1418
3300300420,Albany town,"Albany town, New Hampshire",707,786,1019,1418,1424
3300303700,Bartlett town,"Bartlett town, New Hampshire",707,786,1019,1418,1424
3300307940,Brookfield town,"Brookfield town, New Hampshire",707,786,1019,1418,1424
3300311780,Chatham town,"Chatham town, New Hampshire",707,786,1019,1418,1424
3300314660,Conway town,"Conway town, New Hampshire",707,786,1019,1418,1424
3300323380,Eaton town,"Eaton town, New Hampshire",707,786,1019,1418,1424
3300323620,Effingham town,"Effingham town, New Hampshire",707,786,1019,1418,1424
3300327700,Freedom town,"Freedom town, New Hampshire",707,786,1019,1418,1424
3300332500,Hale's location,"Hale's location, New Hampshire",707,786,1019,1418,1424
3300334500,Hart's Location town,"Hart's Location town, New Hampshire",707,786,1019,1418,1424
3300338260,Jackson town,"Jackson town, New Hampshire",707,786,1019,1418,1424
3300345060,Madison town,"Madison town, New Hampshire",707,786,1019,1418,1424
3300349380,Moultonborough town,"Moultonborough town, New Hampshire",707,786,1019,1418,1424
3300358740,Ossipee town,"Ossipee town, New Hampshire",707,786,1019,1418,1424
3300367780,Sandwich town,"Sandwich town, New Hampshire",707,786,1019,1418,1424
3300376100,Tamworth town,"Tamworth town, New Hampshire",707,786,1019,1418,1424
3300377620,Tuftonboro town,"Tuftonboro town, New Hampshire",707,786,1019,1418,1424
3300378180,Wakefield town,"Wakefield town, New Hampshire",707,786,1019,1418,1424
3300386420,Wolfeboro town,"Wolfeboro town, New Hampshire",707,786,1019,1418,1424
3300500820,Alstead town,"Alstead town, New Hampshire",662,794,1048,1305,1707
3300512260,Chesterfield town,"Chesterfield town, New Hampshire",662,794,1048,1305,1707
3300519140,Dublin town,"Dublin town, New Hampshire",662,794,1048,1305,1707
3300526500,Fitzwilliam town,"Fitzwilliam town, New Hampshire",662,794,1048,1305,1707
3300529220,Gilsum town,"Gilsum town, New Hampshire",662,794,1048,1305,1707
3300534420,Harrisville town,"Harrisville town, New Hampshire",662,794,1048,1305,1707
3300536660,Hinsdale town,"Hinsdale town, New Hampshire",662,794,1048,1305,1707
3300538500,Jaffrey town,"Jaffrey town, New Hampshire",662,794,1048,1305,1707
3300539300,Keene city,"Keene city, New Hampshire",662,794,1048,1305,1707
3300545460,Marlborough town,"Marlborough town, New Hampshire",662,794,1048,1305,1707
3300545700,Marlow town,"Marlow town, New Hampshire",662,794,1048,1305,1707
3300550580,Nelson town,"Nelson town, New Hampshire",662,794,1048,1305,1707
3300564420,Richmond town,"Richmond town, New Hampshire",662,794,1048,1305,1707
3300564580,Rindge town,"Rindge town, New Hampshire",662,794,1048,1305,1707
3300565700,Roxbury town,"Roxbury town, New Hampshire",662,794,1048,1305,1707
3300573700,Stoddard town,"Stoddard town, New Hampshire",662,794,1048,1305,1707
3300574900,Sullivan town,"Sullivan town, New Hampshire",662,794,1048,1305,1707
3300575300,Surry town,"Surry town, New Hampshire",662,794,1048,1305,1707
3300575700,Swanzey town,"Swanzey town, New Hampshire",662,794,1048,1305,1707
3300577380,Troy town,"Troy town, New Hampshire",662,794,1048,1305,1707
3300578420,Walpole town,"Walpole town, New Hampshire",662,794,1048,1305,1707
3300582660,Westmoreland town,"Westmoreland town, New Hampshire",662,794,1048,1305,1707
3300585540,Winchester town,"Winchester town, New Hampshire",662,794,1048,1305,1707
3300702420,Atkinson and Gilmanton Academy grant,"Atkinson and Gilmanton Academy grant, New Hampshire",573,598,709,946,1134
3300704100,Beans grant,"Beans grant, New Hampshire",573,598,709,946,1134
3300704260,Beans purchase,"Beans purchase, New Hampshire",573,598,709,946,1134
3300705140,Berlin city,"Berlin city, New Hampshire",573,598,709,946,1134
3300708420,Cambridge township,"Cambridge township, New Hampshire",573,598,709,946,1134
3300710100,Carroll town,"Carroll town, New Hampshire",573,598,709,946,1134
3300711220,Chandlers purchase,"Chandlers purchase, New Hampshire",573,598,709,946,1134
3300713220,Clarksville town,"Clarksville town, New Hampshire",573,598,709,946,1134
3300713780,Colebrook town,"Colebrook town, New Hampshire",573,598,709,946,1134
3300713940,Columbia town,"Columbia town, New Hampshire",573,598,709,946,1134
3300716100,Crawfords purchase,"Crawfords purchase, New Hampshire",573,598,709,946,1134
3300716660,Cutts grant,"Cutts grant, New Hampshire",573,598,709,946,1134
3300716820,Dalton town,"Dalton town, New Hampshire",573,598,709,946,1134
3300718340,Dixs grant,"Dixs grant, New Hampshire",573,598,709,946,1134
3300718420,Dixville township,"Dixville township, New Hampshire",573,598,709,946,1134
3300719300,Dummer town,"Dummer town, New Hampshire",573,598,709,946,1134
3300725140,Errol town,"Errol town, New Hampshire",573,598,709,946,1134
3300725180,Ervings location,"Ervings location, New Hampshire",573,598,709,946,1134
3300730260,Gorham town,"Gorham town, New Hampshire",573,598,709,946,1134
3300731780,Greens grant,"Greens grant, New Hampshire",573,598,709,946,1134
3300732420,Hadleys purchase,"Hadleys purchase, New Hampshire",573,598,709,946,1134
3300738820,Jefferson town,"Jefferson town, New Hampshire",573,598,709,946,1134
3300739940,Kilkenny township,"Kilkenny township, New Hampshire",573,598,709,946,1134
3300740420,Lancaster town,"Lancaster town, New Hampshire",573,598,709,946,1134
3300743620,Low and Burbanks grant,"Low and Burbanks grant, New Hampshire",573,598,709,946,1134
3300746020,Martins location,"Martins location, New Hampshire",573,598,709,946,1134
3300747860,Milan town,"Milan town, New Hampshire",573,598,709,946,1134
3300748260,Millsfield township,"Millsfield township, New Hampshire",573,598,709,946,1134
3300756100,Northumberland town,"Northumberland town, New Hampshire",573,598,709,946,1134
3300757860,Odell township,"Odell township, New Hampshire",573,598,709,946,1134
3300761620,Pinkhams grant,"Pinkhams grant, New Hampshire",573,598,709,946,1134
3300761780,Pittsburg town,"Pittsburg town, New Hampshire",573,598,709,946,1134
3300763860,Randolph town,"Randolph town, New Hampshire",573,598,709,946,1134
3300767860,Sargents purchase,"Sargents purchase, New Hampshire",573,598,709,946,1134
3300768500,Second College grant,"Second College grant, New Hampshire",573,598,709,946,1134
3300768980,Shelburne town,"Shelburne town, New Hampshire",573,598,709,946,1134
3300773060,Stark town,"Stark town, New Hampshire",573,598,709,946,1134
3300773380,Stewartstown town,"Stewartstown town, New Hampshire",573,598,709,946,1134
3300774180,Stratford town,"Stratford town, New Hampshire",573,598,709,946,1134
3300774500,Success township,"Success township, New Hampshire",573,598,709,946,1134
3300776580,Thompson and Meserves purchase,"Thompson and Meserves purchase, New Hampshire",573,598,709,946,1134
3300780740,Wentworth location,"Wentworth location, New Hampshire",573,598,709,946,1134
3300784420,Whitefield town,"Whitefield town, New Hampshire",573,598,709,946,1134
3300900580,Alexandria town,"Alexandria town, New Hampshire",943,965,1213,1523,1693
3300902020,Ashland town,"Ashland town, New Hampshire",943,965,1213,1523,1693
3300903940,Bath town,"Bath town, New Hampshire",943,965,1213,1523,1693
3300905060,Benton town,"Benton town, New Hampshire",943,965,1213,1523,1693
3300905460,Bethlehem town,"Bethlehem town, New Hampshire",943,965,1213,1523,1693
3300907540,Bridgewater town,"Bridgewater town, New Hampshire",943,965,1213,1523,1693
3300907700,Bristol town,"Bristol town, New Hampshire",943,965,1213,1523,1693
3300908660,Campton town,"Campton town, New Hampshire",943,965,1213,1523,1693
3300908980,Canaan town,"Canaan town, New Hampshire",943,965,1213,1523,1693
3300918740,Dorchester town,"Dorchester town, New Hampshire",943,965,1213,1523,1693
3300922020,Easton town,"Easton town, New Hampshire",943,965,1213,1523,1693
3300923860,Ellsworth town,"Ellsworth town, New Hampshire",943,965,1213,1523,1693
3300924340,Enfield town,"Enfield town, New Hampshire",943,965,1213,1523,1693
3300927300,Franconia town,"Franconia town, New Hampshire",943,965,1213,1523,1693
3300930820,Grafton town,"Grafton town, New Hampshire",943,965,1213,1523,1693
3300932180,Groton town,"Groton town, New Hampshire",943,965,1213,1523,1693
3300933860,Hanover town,"Hanover town, New Hampshire",943,965,1213,1523,1693
3300934820,Haverhill town,"Haverhill town, New Hampshire",943,965,1213,1523,1693
3300935220,Hebron town,"Hebron town, New Hampshire",943,965,1213,1523,1693
3300936900,Holderness town,"Holderness town, New Hampshire",943,965,1213,1523,1693
3300940660,Landaff town,"Landaff town, New Hampshire",943,965,1213,1523,1693
3300941300,Lebanon city,"Lebanon city, New Hampshire",943,965,1213,1523,1693
3300941860,Lincoln town,"Lincoln town, New Hampshire",943,965,1213,1523,1693
3300942020,Lisbon town,"Lisbon town, New Hampshire",943,965,1213,1523,1693
3300942580,Littleton town,"Littleton town, New Hampshire",943,965,1213,1523,1693
3300942820,Livermore town,"Livermore town, New Hampshire",943,965,1213,1523,1693
3300944100,Lyman town,"Lyman town, New Hampshire",943,965,1213,1523,1693
3300944260,Lyme town,"Lyme town, New Hampshire",943,965,1213,1523,1693
3300948980,Monroe town,"Monroe town, New Hampshire",943,965,1213,1523,1693
3300958340,Orange town,"Orange town, New Hampshire",943,965,1213,1523,1693
3300958500,Orford town,"Orford town, New Hampshire",943,965,1213,1523,1693
3300961060,Piermont town,"Piermont town, New Hampshire",943,965,1213,1523,1693
3300962660,Plymouth town,"Plymouth town, New Hampshire",943,965,1213,1523,1693
3300965940,Rumney town,"Rumney town, New Hampshire",943,965,1213,1523,1693
3300974740,Sugar Hill town,"Sugar Hill town, New Hampshire",943,965,1213,1523,1693
3300976740,Thornton town,"Thornton town, New Hampshire",943,965,1213,1523,1693
3300978740,Warren town,"Warren town, New Hampshire",943,965,1213,1523,1693
3300979380,Waterville Valley town,"Waterville Valley town, New Hampshire",943,965,1213,1523,1693
3300980500,Wentworth town,"Wentworth town, New Hampshire",943,965,1213,1523,1693
3300987060,Woodstock town,"Woodstock town, New Hampshire",943,965,1213,1523,1693
3301101300,Amherst town,"Amherst town, New Hampshire",782,888,1159,1558,1809
3301101700,Antrim town,"Antrim town, New Hampshire",724,767,924,1154,1322
3301104500,Bedford town,"Bedford town, New Hampshire",639,846,1074,1338,1515
3301104900,Bennington town,"Bennington town, New Hampshire",724,767,924,1154,1322
3301108100,Brookline town,"Brookline town, New Hampshire",782,888,1159,1558,1809
3301117780,Deering town,"Deering town, New Hampshire",724,767,924,1154,1322
3301127140,Francestown town,"Francestown town, New Hampshire",724,767,924,1154,1322
3301129860,Goffstown town,"Goffstown town, New Hampshire",639,846,1074,1338,1515
3301131540,Greenfield town,"Greenfield town, New Hampshire",724,767,924,1154,1322
3301131940,Greenville town,"Greenville town, New Hampshire",782,888,1159,1558,1809
3301133700,Hancock town,"Hancock town, New Hampshire",724,767,924,1154,1322
3301136180,Hillsborough town,"Hillsborough town, New Hampshire",724,767,924,1154,1322
3301137140,Hollis town,"Hollis town, New Hampshire",782,888,1159,1558,1809
3301137940,Hudson town,"Hudson town, New Hampshire",782,888,1159,1558,1809
3301142260,Litchfield town,"Litchfield town, New Hampshire",782,888,1159,1558,1809
3301144580,Lyndeborough town,"Lyndeborough town, New Hampshire",724,767,924,1154,1322
3301145140,Manchester city,"Manchester city, New Hampshire",639,846,1074,1338,1515
3301146260,Mason town,"Mason town, New Hampshire",782,888,1159,1558,1809
3301147540,Merrimack town,"Merrimack town, New Hampshire",782,888,1159,1558,1809
3301148020,Milford town,"Milford town, New Hampshire",782,888,1159,1558,1809
3301149140,Mont Vernon town,"Mont Vernon town, New Hampshire",782,888,1159,1558,1809
3301150260,Nashua city,"Nashua city, New Hampshire",782,888,1159,1558,1809
3301150740,New Boston town,"New Boston town, New Hampshire",724,767,924,1154,1322
3301151940,New Ipswich town,"New Ipswich town, New Hampshire",782,888,1159,1558,1809
3301159940,Pelham town,"Pelham town, New Hampshire",782,888,1159,1558,1809
3301160580,Peterborough town,"Peterborough town, New Hampshire",724,767,924,1154,1322
3301168820,Sharon town,"Sharon town, New Hampshire",724,767,924,1154,1322
3301176260,Temple town,"Temple town, New Hampshire",724,767,924,1154,1322
3301179780,Weare town,"Weare town, New Hampshire",639,846,1074,1338,1515
3301185220,Wilton town,"Wilton town, New Hampshire",782,888,1159,1558,1809
3301185940,Windsor town,"Windsor town, New Hampshire",724,767,924,1154,1322
3301300660,Allenstown town,"Allenstown town, New Hampshire",639,801,1001,1320,1575
3301301460,Andover town,"Andover town, New Hampshire",639,801,1001,1320,1575
3301306260,Boscawen town,"Boscawen town, New Hampshire",639,801,1001,1320,1575
3301306500,Bow town,"Bow town, New Hampshire",639,801,1001,1320,1575
3301306980,Bradford town,"Bradford town, New Hampshire",639,801,1001,1320,1575
3301309860,Canterbury town,"Canterbury town, New Hampshire",639,801,1001,1320,1575
3301312420,Chichester town,"Chichester town, New Hampshire",639,801,1001,1320,1575
3301314200,Concord city,"Concord city, New Hampshire",639,801,1001,1320,1575
3301316980,Danbury town,"Danbury town, New Hampshire",639,801,1001,1320,1575
3301319460,Dunbarton town,"Dunbarton town, New Hampshire",639,801,1001,1320,1575
3301324900,Epsom town,"Epsom town, New Hampshire",639,801,1001,1320,1575
3301327380,Franklin city,"Franklin city, New Hampshire",639,801,1001,1320,1575
3301335540,Henniker town,"Henniker town, New Hampshire",639,801,1001,1320,1575
3301335860,Hill town,"Hill town, New Hampshire",639,801,1001,1320,1575
3301337300,Hooksett town,"Hooksett town, New Hampshire",639,801,1001,1320,1575
3301337540,Hopkinton town,"Hopkinton town, New Hampshire",639,801,1001,1320,1575
3301343380,Loudon town,"Loudon town, New Hampshire",639,801,1001,1320,1575
3301350900,Newbury town,"Newbury town, New Hampshire",639,801,1001,1320,1575
3301352100,New London town,"New London town, New Hampshire",639,801,1001,1320,1575
3301354260,Northfield town,"Northfield town, New Hampshire",639,801,1001,1320,1575
3301360020,Pembroke town,"Pembroke town, New Hampshire",639,801,1001,1320,1575
3301361940,Pittsfield town,"Pittsfield town, New Hampshire",639,801,1001,1320,1575
3301366980,Salisbury town,"Salisbury town, New Hampshire",639,801,1001,1320,1575
3301375460,Sutton town,"Sutton town, New Hampshire",639,801,1001,1320,1575
3301378580,Warner town,"Warner town, New Hampshire",639,801,1001,1320,1575
3301380020,Webster town,"Webster town, New Hampshire",639,801,1001,1320,1575
3301384900,Wilmot town,"Wilmot town, New Hampshire",639,801,1001,1320,1575
3301502340,Atkinson town,"Atkinson town, New Hampshire",798,910,1168,1455,1561
3301502820,Auburn town,"Auburn town, New Hampshire",937,950,1285,1764,1770
3301507220,Brentwood town,"Brentwood town, New Hampshire",718,837,1064,1458,1521
3301509300,Candia town,"Candia town, New Hampshire",937,950,1285,1764,1770
3301512100,Chester town,"Chester town, New Hampshire",798,910,1168,1455,1561
3301517140,Danville town,"Danville town, New Hampshire",798,910,1168,1455,1561
3301517460,Deerfield town,"Deerfield town, New Hampshire",937,950,1285,1764,1770
3301517940,Derry town,"Derry town, New Hampshire",798,910,1168,1455,1561
3301521380,East Kingston town,"East Kingston town, New Hampshire",718,837,1064,1458,1521
3301524660,Epping town,"Epping town, New Hampshire",718,837,1064,1458,1521
3301525380,Exeter town,"Exeter town, New Hampshire",718,837,1064,1458,1521
3301527940,Fremont town,"Fremont town, New Hampshire",798,910,1168,1455,1561
3301531700,Greenland town,"Greenland town, New Hampshire",718,837,1064,1458,1521
3301532900,Hampstead town,"Hampstead town, New Hampshire",798,910,1168,1455,1561
3301533060,Hampton town,"Hampton town, New Hampshire",718,837,1064,1458,1521
3301533460,Hampton Falls town,"Hampton Falls town, New Hampshire",718,837,1064,1458,1521
3301539780,Kensington town,"Kensington town, New Hampshire",718,837,1064,1458,1521
3301540100,Kingston town,"Kingston town, New Hampshire",798,910,1168,1455,1561
3301543220,Londonderry town,"Londonderry town, New Hampshire",937,950,1285,1764,1770
3301550980,New Castle town,"New Castle town, New Hampshire",718,837,1064,1458,1521
3301551380,Newfields town,"Newfields town, New Hampshire",718,837,1064,1458,1521
3301551620,Newington town,"Newington town, New Hampshire",718,837,1064,1458,1521
3301552340,Newmarket town,"Newmarket town, New Hampshire",718,837,1064,1458,1521
3301552900,Newton town,"Newton town, New Hampshire",798,910,1168,1455,1561
3301554580,North Hampton town,"North Hampton town, New Hampshire",718,837,1064,1458,1521
3301556820,Northwood town,"Northwood town, New Hampshire",937,950,1285,1764,1770
3301557460,Nottingham town,"Nottingham town, New Hampshire",937,950,1285,1764,1770
3301562500,Plaistow town,"Plaistow town, New Hampshire",798,910,1168,1455,1561
3301562900,Portsmouth city,"Portsmouth city, New Hampshire",718,837,1064,1458,1521
3301564020,Raymond town,"Raymond town, New Hampshire",798,910,1168,1455,1561
3301566180,Rye town,"Rye town, New Hampshire",718,837,1064,1458,1521
3301566660,Salem town,"Salem town, New Hampshire",798,910,1168,1455,1561
3301567620,Sandown town,"Sandown town, New Hampshire",798,910,1168,1455,1561
3301568260,Seabrook town,"Seabrook town, New Hampshire",1071,1196,1494,1861,2023
3301571140,South Hampton town,"South Hampton town, New Hampshire",1071,1196,1494,1861,2023
3301574340,Stratham town,"Stratham town, New Hampshire",718,837,1064,1458,1521
3301585780,Windham town,"Windham town, New Hampshire",798,910,1168,1455,1561
3301703460,Barrington town,"Barrington town, New Hampshire",718,837,1064,1458,1521
3301718820,Dover city,"Dover city, New Hampshire",718,837,1064,1458,1521
3301719700,Durham town,"Durham town, New Hampshire",718,837,1064,1458,1521
3301726020,Farmington town,"Farmington town, New Hampshire",718,837,1064,1458,1521
3301741460,Lee town,"Lee town, New Hampshire",718,837,1064,1458,1521
3301744820,Madbury town,"Madbury town, New Hampshire",718,837,1064,1458,1521
3301747700,Middleton town,"Middleton town, New Hampshire",718,837,1064,1458,1521
3301748660,Milton town,"Milton town, New Hampshire",718,837,1064,1458,1521
3301751220,New Durham town,"New Durham town, New Hampshire",718,837,1064,1458,1521
3301765140,Rochester city,"Rochester city, New Hampshire",718,837,1064,1458,1521
3301765540,Rollinsford town,"Rollinsford town, New Hampshire",718,837,1064,1458,1521
3301769940,Somersworth city,"Somersworth city, New Hampshire",718,837,1064,1458,1521
3301773860,Strafford town,"Strafford town, New Hampshire",718,837,1064,1458,1521
3301900260,Acworth town,"Acworth town, New Hampshire",718,819,998,1352,1375
3301911380,Charlestown town,"Charlestown town, New Hampshire",718,819,998,1352,1375
3301912900,Claremont city,"Claremont city, New Hampshire",718,819,998,1352,1375
3301915060,Cornish town,"Cornish town, New Hampshire",718,819,998,1352,1375
3301916340,Croydon town,"Croydon town, New Hampshire",718,819,998,1352,1375
3301930500,Goshen town,"Goshen town, New Hampshire",718,819,998,1352,1375
3301931220,Grantham town,"Grantham town, New Hampshire",718,819,998,1352,1375
3301940900,Langdon town,"Langdon town, New Hampshire",718,819,998,1352,1375
3301941700,Lempster town,"Lempster town, New Hampshire",718,819,998,1352,1375
3301952580,Newport town,"Newport town, New Hampshire",718,819,998,1352,1375
3301962340,Plainfield town,"Plainfield town, New Hampshire",718,819,998,1352,1375
3301972740,Springfield town,"Springfield town, New Hampshire",718,819,998,1352,1375
3301975060,Sunapee town,"Sunapee town, New Hampshire",718,819,998,1352,1375
3301977940,Unity town,"Unity town, New Hampshire",718,819,998,1352,1375
3301978980,Washington town,"Washington town, New Hampshire",718,819,998,1352,1375
3400199999,Atlantic County,"Atlantic County, New Jersey",817,947,1176,1626,1890
3400399999,Bergen County,"Bergen County, New Jersey",1070,1156,1371,1776,2014
3400599999,Burlington County,"Burlington County, New Jersey",814,959,1156,1440,1546
3400799999,Camden County,"Camden County, New Jersey",814,959,1156,1440,1546
3400999999,Cape May County,"Cape May County, New Jersey",668,833,1122,1588,1671
3401199999,Cumberland County,"Cumberland County, New Jersey",784,905,1115,1432,1795
3401399999,Essex County,"Essex County, New Jersey",1025,1063,1269,1637,1871
3401599999,Gloucester County,"Gloucester County, New Jersey",814,959,1156,1440,1546
3401799999,Hudson County,"Hudson County, New Jersey",1009,1109,1315,1673,1847
3401999999,Hunterdon County,"Hunterdon County, New Jersey",952,1214,1495,1940,2545
3402199999,Mercer County,"Mercer County, New Jersey",932,1053,1269,1659,1919
3402399999,Middlesex County,"Middlesex County, New Jersey",952,1214,1495,1940,2545
3402599999,Monmouth County,"Monmouth County, New Jersey",936,1106,1373,1903,2239
3402799999,Morris County,"Morris County, New Jersey",1025,1063,1269,1637,1871
3402999999,Ocean County,"Ocean County, New Jersey",936,1106,1373,1903,2239
3403199999,Passaic County,"Passaic County, New Jersey",1070,1156,1371,1776,2014
3403399999,Salem County,"Salem County, New Jersey",814,959,1156,1440,1546
3403599999,Somerset County,"Somerset County, New Jersey",952,1214,1495,1940,2545
3403799999,Sussex County,"Sussex County, New Jersey",1025,1063,1269,1637,1871
3403999999,Union County,"Union County, New Jersey",1025,1063,1269,1637,1871
3404199999,Warren County,"Warren County, New Jersey",687,921,1124,1469,1638
3500199999,Bernalillo County,"Bernalillo County, New Mexico",543,682,836,1210,1481
3500399999,Catron County,"Catron County, New Mexico",473,532,631,930,947
3500599999,Chaves County,"Chaves County, New Mexico",425,466,631,891,1101
3500699999,Cibola County,"Cibola County, New Mexico",479,482,631,871,1118
3500799999,Colfax County,"Colfax County, New Mexico",474,477,645,803,862
3500999999,Curry County,"Curry County, New Mexico",466,469,631,922,1118
3501199999,De Baca County,"De Baca County, New Mexico",473,532,631,930,947
3501399999,Dona Ana County,"Dona Ana County, New Mexico",445,534,634,907,1008
3501599999,Eddy County,"Eddy County, New Mexico",534,548,728,935,973
3501799999,Grant County,"Grant County, New Mexico",473,532,631,930,1015
3501999999,Guadalupe County,"Guadalupe County, New Mexico",473,491,631,930,947
3502199999,Harding County,"Harding County, New Mexico",473,491,631,836,947
3502399999,Hidalgo County,"Hidalgo County, New Mexico",473,491,631,930,947
3502599999,Lea County,"Lea County, New Mexico",525,528,715,909,962
3502799999,Lincoln County,"Lincoln County, New Mexico",488,606,820,1021,1096
3502899999,Los Alamos County,"Los Alamos County, New Mexico",603,776,1006,1315,1704
3502999999,Luna County,"Luna County, New Mexico",473,531,631,910,913
3503199999,McKinley County,"McKinley County, New Mexico",577,632,749,933,1001
3503399999,Mora County,"Mora County, New Mexico",473,532,631,831,947
3503599999,Otero County,"Otero County, New Mexico",389,532,631,921,1118
3503799999,Quay County,"Quay County, New Mexico",463,466,631,811,843
3503999999,Rio Arriba County,"Rio Arriba County, New Mexico",375,466,631,786,843
3504199999,Roosevelt County,"Roosevelt County, New Mexico",400,521,672,837,1190
3504399999,Sandoval County,"Sandoval County, New Mexico",543,682,836,1210,1481
3504599999,San Juan County,"San Juan County, New Mexico",499,536,725,903,969
3504799999,San Miguel County,"San Miguel County, New Mexico",380,524,638,843,873
3504999999,Santa Fe County,"Santa Fe County, New Mexico",739,804,953,1278,1366
3505199999,Sierra County,"Sierra County, New Mexico",429,466,631,786,947
3505399999,Socorro County,"Socorro County, New Mexico",444,466,631,786,1118
3505599999,Taos County,"Taos County, New Mexico",563,677,810,1009,1082
3505799999,Torrance County,"Torrance County, New Mexico",543,682,836,1210,1481
3505999999,Union County,"Union County, New Mexico",463,466,631,914,947
3506199999,Valencia County,"Valencia County, New Mexico",543,682,836,1210,1481
3600199999,Albany County,"Albany County, New York",690,782,968,1206,1294
3600399999,Allegany County,"Allegany County, New York",528,531,663,867,975
3600599999,Bronx County,"Bronx County, New York",1196,1249,1481,1904,2134
3600799999,Broome County,"Broome County, New York",549,581,742,1058,1199
