Geo_FIPS,Geo_NAME,Geo_QNAME,SE_T006_001,SE_T006_002,SE_T006_003,SE_T006_004,SE_T006_005
2704799999,Freeborn County,"Freeborn County, Minnesota",480,560,737,931,1143
2704999999,Goodhue County,"Goodhue County, Minnesota",592,596,783,1044,1181
2705199999,Grant County,"Grant County, Minnesota",471,619,714,1030,1168
2705399999,Hennepin County,"Hennepin County, Minnesota",820,971,1214,1722,2025
2705599999,Houston County,"Houston County, Minnesota",540,629,829,1152,1455
2705799999,Hubbard County,"Hubbard County, Minnesota",544,547,721,1010,1052
2705999999,Isanti County,"Isanti County, Minnesota",820,971,1214,1722,2025
2706199999,Itasca County,"Itasca County, Minnesota",601,605,797,993,1080
2706399999,Jackson County,"Jackson County, Minnesota",471,552,714,892,967
2706599999,Kanabec County,"Kanabec County, Minnesota",641,645,832,1116,1265
2706799999,Kandiyohi County,"Kandiyohi County, Minnesota",573,613,770,1111,1314
2706999999,Kittson County,"Kittson County, Minnesota",471,549,714,899,967
2707199999,Koochiching County,"Koochiching County, Minnesota",471,546,714,977,1006
2707399999,Lac qui Parle County,"Lac qui Parle County, Minnesota",471,552,714,940,978
2707599999,Lake County,"Lake County, Minnesota",506,589,768,1078,1082
2707799999,Lake of the Woods County,"Lake of the Woods County, Minnesota",513,591,778,970,1096
2707999999,Le Sueur County,"Le Sueur County, Minnesota",649,654,861,1235,1334
2708199999,Lincoln County,"Lincoln County, Minnesota",471,542,714,890,967
2708399999,Lyon County,"Lyon County, Minnesota",471,542,714,975,1227
2708599999,McLeod County,"McLeod County, Minnesota",512,589,776,1119,1280
2708799999,Mahnomen County,"Mahnomen County, Minnesota",611,624,716,892,970
2708999999,Marshall County,"Marshall County, Minnesota",465,542,714,991,1201
2709199999,Martin County,"Martin County, Minnesota",471,542,714,994,998
2709399999,Meeker County,"Meeker County, Minnesota",511,595,784,977,1127
2709599999,Mille Lacs County,"Mille Lacs County, Minnesota",587,684,901,1297,1412
2709799999,Morrison County,"Morrison County, Minnesota",471,542,714,984,1037
2709999999,Mower County,"Mower County, Minnesota",513,598,788,1111,1142
2710199999,Murray County,"Murray County, Minnesota",471,548,714,1002,1006
2710399999,Nicollet County,"Nicollet County, Minnesota",612,704,920,1299,1615
2710599999,Nobles County,"Nobles County, Minnesota",572,576,758,1009,1027
2710799999,Norman County,"Norman County, Minnesota",471,586,714,890,1162
2710999999,Olmsted County,"Olmsted County, Minnesota",667,777,1016,1416,1748
2711199999,Otter Tail County,"Otter Tail County, Minnesota",509,549,723,921,979
2711399999,Pennington County,"Pennington County, Minnesota",495,577,760,947,1030
2711599999,Pine County,"Pine County, Minnesota",518,596,785,991,1185
2711799999,Pipestone County,"Pipestone County, Minnesota",471,596,714,964,967
2711999999,Polk County,"Polk County, Minnesota",570,650,832,1200,1461
2712199999,Pope County,"Pope County, Minnesota",494,569,750,1053,1056
2712399999,Ramsey County,"Ramsey County, Minnesota",820,971,1214,1722,2025
2712599999,Red Lake County,"Red Lake County, Minnesota",579,627,714,964,967
2712799999,Redwood County,"Redwood County, Minnesota",471,623,714,1030,1081
2712999999,Renville County,"Renville County, Minnesota",572,575,714,940,1008
2713199999,Rice County,"Rice County, Minnesota",603,701,923,1270,1293
2713399999,Rock County,"Rock County, Minnesota",483,556,732,961,1001
2713599999,Roseau County,"Roseau County, Minnesota",482,562,740,922,1002
2713799999,St. Louis County,"St. Louis County, Minnesota",601,622,816,1052,1279
2713999999,Scott County,"Scott County, Minnesota",820,971,1214,1722,2025
2714199999,Sherburne County,"Sherburne County, Minnesota",820,971,1214,1722,2025
2714399999,Sibley County,"Sibley County, Minnesota",531,621,785,1052,1167
2714599999,Stearns County,"Stearns County, Minnesota",605,657,804,1151,1370
2714799999,Steele County,"Steele County, Minnesota",543,632,833,1181,1463
2714999999,Stevens County,"Stevens County, Minnesota",471,627,714,957,1200
2715199999,Swift County,"Swift County, Minnesota",548,552,714,973,1042
2715399999,Todd County,"Todd County, Minnesota",465,542,714,890,967
2715599999,Traverse County,"Traverse County, Minnesota",471,542,714,890,1006
2715799999,Wabasha County,"Wabasha County, Minnesota",507,650,772,1114,1346
2715999999,Wadena County,"Wadena County, Minnesota",471,560,714,910,1254
2716199999,Waseca County,"Waseca County, Minnesota",539,542,714,1030,1054
2716399999,Washington County,"Washington County, Minnesota",820,971,1214,1722,2025
2716599999,Watonwan County,"Watonwan County, Minnesota",471,627,714,964,967
2716799999,Wilkin County,"Wilkin County, Minnesota",471,563,714,1030,1254
2716999999,Winona County,"Winona County, Minnesota",505,607,775,979,1190
2717199999,Wright County,"Wright County, Minnesota",820,971,1214,1722,2025
2717399999,Yellow Medicine County,"Yellow Medicine County, Minnesota",471,575,714,964,967
2800199999,Adams County,"Adams County, Mississippi",509,546,679,846,948
2800399999,Alcorn County,"Alcorn County, Mississippi",492,501,657,910,1041
2800599999,Amite County,"Amite County, Mississippi",492,520,657,910,958
2800799999,Attala County,"Attala County, Mississippi",492,565,657,854,1000
2800999999,Benton County,"Benton County, Mississippi",492,577,657,948,1012
2801199999,Bolivar County,"Bolivar County, Mississippi",493,507,658,820,891
2801399999,Calhoun County,"Calhoun County, Mississippi",492,556,657,877,1068
2801599999,Carroll County,"Carroll County, Mississippi",499,527,666,830,927
2801799999,Chickasaw County,"Chickasaw County, Mississippi",436,499,657,864,913
2801999999,Choctaw County,"Choctaw County, Mississippi",514,521,686,855,944
2802199999,Claiborne County,"Claiborne County, Mississippi",492,543,657,819,911
2802399999,Clarke County,"Clarke County, Mississippi",492,520,657,819,890
2802599999,Clay County,"Clay County, Mississippi",492,520,657,948,1032
2802799999,Coahoma County,"Coahoma County, Mississippi",428,525,657,819,890
2802999999,Copiah County,"Copiah County, Mississippi",707,774,911,1148,1341
2803199999,Covington County,"Covington County, Mississippi",510,517,681,849,948
2803399999,DeSoto County,"DeSoto County, Mississippi",665,755,884,1203,1374
2803599999,Forrest County,"Forrest County, Mississippi",538,680,825,1069,1195
2803799999,Franklin County,"Franklin County, Mississippi",492,520,657,865,915
2803999999,George County,"George County, Mississippi",560,567,747,931,1200
2804199999,Greene County,"Greene County, Mississippi",499,513,657,856,915
2804399999,Grenada County,"Grenada County, Mississippi",492,499,657,828,893
2804599999,Hancock County,"Hancock County, Mississippi",688,732,846,1169,1372
2804799999,Harrison County,"Harrison County, Mississippi",688,732,846,1169,1372
2804999999,Hinds County,"Hinds County, Mississippi",707,774,911,1148,1341
2805199999,Holmes County,"Holmes County, Mississippi",492,499,657,844,1081
2805399999,Humphreys County,"Humphreys County, Mississippi",492,577,657,819,975
2805599999,Issaquena County,"Issaquena County, Mississippi",492,499,657,819,915
2805799999,Itawamba County,"Itawamba County, Mississippi",524,557,657,847,890
2805999999,Jackson County,"Jackson County, Mississippi",639,713,823,1187,1445
2806199999,Jasper County,"Jasper County, Mississippi",499,527,666,830,927
2806399999,Jefferson County,"Jefferson County, Mississippi",492,520,657,896,915
2806599999,Jefferson Davis County,"Jefferson Davis County, Mississippi",492,577,657,912,915
2806799999,Jones County,"Jones County, Mississippi",472,573,724,902,981
2806999999,Kemper County,"Kemper County, Mississippi",492,499,657,819,915
2807199999,Lafayette County,"Lafayette County, Mississippi",662,764,918,1252,1302
2807399999,Lamar County,"Lamar County, Mississippi",538,680,825,1069,1195
2807599999,Lauderdale County,"Lauderdale County, Mississippi",498,580,764,952,1035
2807799999,Lawrence County,"Lawrence County, Mississippi",561,593,749,933,1043
2807999999,Leake County,"Leake County, Mississippi",492,499,657,829,1027
2808199999,Lee County,"Lee County, Mississippi",562,566,740,939,1126
2808399999,Leflore County,"Leflore County, Mississippi",441,510,657,819,890
2808599999,Lincoln County,"Lincoln County, Mississippi",502,505,657,910,1154
2808799999,Lowndes County,"Lowndes County, Mississippi",518,546,692,984,1215
2808999999,Madison County,"Madison County, Mississippi",707,774,911,1148,1341
2809199999,Marion County,"Marion County, Mississippi",492,520,657,887,890
2809399999,Marshall County,"Marshall County, Mississippi",499,585,666,861,1145
2809599999,Monroe County,"Monroe County, Mississippi",492,526,657,819,1007
2809799999,Montgomery County,"Montgomery County, Mississippi",492,520,657,828,1154
2809999999,Neshoba County,"Neshoba County, Mississippi",493,505,658,820,891
2810199999,Newton County,"Newton County, Mississippi",504,511,673,839,1028
2810399999,Noxubee County,"Noxubee County, Mississippi",492,522,657,912,915
2810599999,Oktibbeha County,"Oktibbeha County, Mississippi",601,691,794,989,1342
2810799999,Panola County,"Panola County, Mississippi",497,568,664,853,899
2810999999,Pearl River County,"Pearl River County, Mississippi",575,583,768,986,1346
2811199999,Perry County,"Perry County, Mississippi",538,680,825,1069,1195
2811399999,Pike County,"Pike County, Mississippi",515,586,688,907,932
2811599999,Pontotoc County,"Pontotoc County, Mississippi",502,509,670,845,908
2811799999,Prentiss County,"Prentiss County, Mississippi",492,516,657,819,890
2811999999,Quitman County,"Quitman County, Mississippi",492,499,657,819,890
2812199999,Rankin County,"Rankin County, Mississippi",707,774,911,1148,1341
2812399999,Scott County,"Scott County, Mississippi",492,520,657,825,915
2812599999,Sharkey County,"Sharkey County, Mississippi",492,499,657,887,890
2812799999,Simpson County,"Simpson County, Mississippi",588,657,748,932,1149
2812999999,Smith County,"Smith County, Mississippi",428,499,657,899,915
2813199999,Stone County,"Stone County, Mississippi",492,520,657,897,900
2813399999,Sunflower County,"Sunflower County, Mississippi",428,575,657,819,937
2813599999,Tallahatchie County,"Tallahatchie County, Mississippi",492,499,657,851,1098
2813799999,Tate County,"Tate County, Mississippi",581,611,696,933,1072
2813999999,Tippah County,"Tippah County, Mississippi",492,530,657,839,921
2814199999,Tishomingo County,"Tishomingo County, Mississippi",492,577,657,939,1032
2814399999,Tunica County,"Tunica County, Mississippi",673,692,788,982,1067
2814599999,Union County,"Union County, Mississippi",492,577,657,872,1154
2814799999,Walthall County,"Walthall County, Mississippi",492,499,657,912,915
2814999999,Warren County,"Warren County, Mississippi",539,542,694,962,1105
2815199999,Washington County,"Washington County, Mississippi",512,553,657,867,1019
2815399999,Wayne County,"Wayne County, Mississippi",492,520,657,840,915
2815599999,Webster County,"Webster County, Mississippi",492,577,657,848,1154
2815799999,Wilkinson County,"Wilkinson County, Mississippi",492,520,657,819,915
2815999999,Winston County,"Winston County, Mississippi",492,537,657,948,1125
2816199999,Yalobusha County,"Yalobusha County, Mississippi",492,499,657,856,915
2816399999,Yazoo County,"Yazoo County, Mississippi",536,540,711,886,1064
2900199999,Adair County,"Adair County, Missouri",422,481,634,876,1113
2900399999,Andrew County,"Andrew County, Missouri",555,610,797,1064,1142
2900599999,Atchison County,"Atchison County, Missouri",426,481,634,790,968
2900799999,Audrain County,"Audrain County, Missouri",444,503,662,827,897
2900999999,Barry County,"Barry County, Missouri",478,481,634,856,859
2901199999,Barton County,"Barton County, Missouri",426,557,634,832,1083
2901399999,Bates County,"Bates County, Missouri",485,530,698,911,1098
2901599999,Benton County,"Benton County, Missouri",478,481,634,915,1113
2901799999,Bollinger County,"Bollinger County, Missouri",542,587,773,1115,1188
2901999999,Boone County,"Boone County, Missouri",685,741,894,1207,1544
2902199999,Buchanan County,"Buchanan County, Missouri",555,610,797,1064,1142
2902399999,Butler County,"Butler County, Missouri",433,504,664,888,941
2902599999,Caldwell County,"Caldwell County, Missouri",678,813,978,1314,1490
2902799999,Callaway County,"Callaway County, Missouri",545,548,722,990,1180
2902999999,Camden County,"Camden County, Missouri",461,522,687,919,1144
2903199999,Cape Girardeau County,"Cape Girardeau County, Missouri",542,587,773,1115,1188
2903399999,Carroll County,"Carroll County, Missouri",426,481,634,790,921
2903599999,Carter County,"Carter County, Missouri",414,482,635,791,860
2903799999,Cass County,"Cass County, Missouri",678,813,978,1314,1490
2903999999,Cedar County,"Cedar County, Missouri",426,484,634,812,859
2904199999,Chariton County,"Chariton County, Missouri",426,492,634,897,1113
2904399999,Christian County,"Christian County, Missouri",579,583,746,1076,1219
2904599999,Clark County,"Clark County, Missouri",426,487,634,849,968
2904799999,Clay County,"Clay County, Missouri",678,813,978,1314,1490
2904999999,Clinton County,"Clinton County, Missouri",678,813,978,1314,1490
2905199999,Cole County,"Cole County, Missouri",437,525,670,967,975
2905399999,Cooper County,"Cooper County, Missouri",426,483,634,877,936
2905599999,Crawford County,"Crawford County, Missouri",529,532,634,880,968
2905699999,Sullivan city part of Crawford County,"Sullivan city part of Crawford County, Missouri",633,701,905,1185,1395
2905799999,Dade County,"Dade County, Missouri",435,492,648,808,1138
2905999999,Dallas County,"Dallas County, Missouri",501,557,634,846,953
2906199999,Daviess County,"Daviess County, Missouri",426,508,634,915,998
2906399999,DeKalb County,"DeKalb County, Missouri",555,610,797,1064,1142
2906599999,Dent County,"Dent County, Missouri",426,481,634,805,921
2906799999,Douglas County,"Douglas County, Missouri",426,481,634,829,1113
2906999999,Dunklin County,"Dunklin County, Missouri",426,497,634,892,984
2907199999,Franklin County,"Franklin County, Missouri",633,701,905,1185,1395
2907399999,Gasconade County,"Gasconade County, Missouri",426,481,634,901,1113
2907599999,Gentry County,"Gentry County, Missouri",426,481,634,836,897
2907799999,Greene County,"Greene County, Missouri",579,583,746,1076,1219
2907999999,Grundy County,"Grundy County, Missouri",426,481,634,850,968
2908199999,Harrison County,"Harrison County, Missouri",413,481,634,816,859
2908399999,Henry County,"Henry County, Missouri",455,531,699,936,947
2908599999,Hickory County,"Hickory County, Missouri",422,481,634,854,968
2908799999,Holt County,"Holt County, Missouri",426,481,634,872,1113
2908999999,Howard County,"Howard County, Missouri",523,526,693,870,939
2909199999,Howell County,"Howell County, Missouri",431,487,642,800,889
2909399999,Iron County,"Iron County, Missouri",426,537,634,888,1089
2909599999,Jackson County,"Jackson County, Missouri",678,813,978,1314,1490
2909799999,Jasper County,"Jasper County, Missouri",517,563,723,957,1001
2909999999,Jefferson County,"Jefferson County, Missouri",633,701,905,1185,1395
2910199999,Johnson County,"Johnson County, Missouri",472,539,703,1014,1209
2910399999,Knox County,"Knox County, Missouri",426,481,634,851,968
2910599999,Laclede County,"Laclede County, Missouri",464,481,634,915,1113
2910799999,Lafayette County,"Lafayette County, Missouri",678,813,978,1314,1490
2910999999,Lawrence County,"Lawrence County, Missouri",426,487,634,915,1024
2911199999,Lewis County,"Lewis County, Missouri",413,481,634,790,968
2911399999,Lincoln County,"Lincoln County, Missouri",633,701,905,1185,1395
2911599999,Linn County,"Linn County, Missouri",426,512,634,790,859
2911799999,Livingston County,"Livingston County, Missouri",442,500,658,820,1052
2911999999,McDonald County,"McDonald County, Missouri",541,557,634,861,873
2912199999,Macon County,"Macon County, Missouri",439,481,634,856,859
2912399999,Madison County,"Madison County, Missouri",426,490,634,790,859
2912599999,Maries County,"Maries County, Missouri",426,539,634,790,922
2912799999,Marion County,"Marion County, Missouri",515,520,645,901,904
2912999999,Mercer County,"Mercer County, Missouri",426,481,634,843,887
2913199999,Miller County,"Miller County, Missouri",460,550,685,854,928
2913399999,Mississippi County,"Mississippi County, Missouri",437,494,651,811,926
2913599999,Moniteau County,"Moniteau County, Missouri",478,481,634,816,977
2913799999,Monroe County,"Monroe County, Missouri",426,481,634,790,1015
2913999999,Montgomery County,"Montgomery County, Missouri",426,481,634,856,859
2914199999,Morgan County,"Morgan County, Missouri",426,485,634,856,859
2914399999,New Madrid County,"New Madrid County, Missouri",426,481,634,790,866
2914599999,Newton County,"Newton County, Missouri",517,563,723,957,1001
2914799999,Nodaway County,"Nodaway County, Missouri",434,506,666,886,1033
2914999999,Oregon County,"Oregon County, Missouri",413,495,634,915,1077
2915199999,Osage County,"Osage County, Missouri",437,525,670,967,975
2915399999,Ozark County,"Ozark County, Missouri",430,487,641,799,979
2915599999,Pemiscot County,"Pemiscot County, Missouri",426,481,634,860,1068
2915799999,Perry County,"Perry County, Missouri",434,491,647,913,1136
2915999999,Pettis County,"Pettis County, Missouri",490,559,696,923,943
2916199999,Phelps County,"Phelps County, Missouri",482,545,718,900,1170
2916399999,Pike County,"Pike County, Missouri",449,528,669,834,906
2916599999,Platte County,"Platte County, Missouri",678,813,978,1314,1490
2916799999,Polk County,"Polk County, Missouri",518,521,685,936,962
2916999999,Pulaski County,"Pulaski County, Missouri",499,636,744,1073,1306
2917199999,Putnam County,"Putnam County, Missouri",426,481,634,915,968
2917399999,Ralls County,"Ralls County, Missouri",483,546,719,896,1098
2917599999,Randolph County,"Randolph County, Missouri",472,505,634,851,889
2917799999,Ray County,"Ray County, Missouri",678,813,978,1314,1490
2917999999,Reynolds County,"Reynolds County, Missouri",426,481,634,790,968
2918199999,Ripley County,"Ripley County, Missouri",426,522,634,790,968
2918399999,St. Charles County,"St. Charles County, Missouri",633,701,905,1185,1395
2918599999,St. Clair County,"St. Clair County, Missouri",413,501,634,908,1071
2918699999,Ste. Genevieve County,"Ste. Genevieve County, Missouri",442,533,659,925,1011
2918799999,St. Francois County,"St. Francois County, Missouri",413,481,634,915,938
2918999999,St. Louis County,"St. Louis County, Missouri",633,701,905,1185,1395
2919599999,Saline County,"Saline County, Missouri",426,481,634,809,860
2919799999,Schuyler County,"Schuyler County, Missouri",426,481,634,850,859
2919999999,Scotland County,"Scotland County, Missouri",426,500,634,790,968
2920199999,Scott County,"Scott County, Missouri",425,509,653,883,958
2920399999,Shannon County,"Shannon County, Missouri",413,481,634,790,859
2920599999,Shelby County,"Shelby County, Missouri",413,481,634,790,1104
2920799999,Stoddard County,"Stoddard County, Missouri",413,481,634,790,859
2920999999,Stone County,"Stone County, Missouri",549,552,685,956,1203
2921199999,Sullivan County,"Sullivan County, Missouri",455,515,678,845,918
2921399999,Taney County,"Taney County, Missouri",480,576,716,969,978
2921599999,Texas County,"Texas County, Missouri",413,481,634,828,979
2921799999,Vernon County,"Vernon County, Missouri",446,504,664,881,899
2921999999,Warren County,"Warren County, Missouri",633,701,905,1185,1395
2922199999,Washington County,"Washington County, Missouri",426,481,634,790,968
2922399999,Wayne County,"Wayne County, Missouri",447,481,634,804,882
2922599999,Webster County,"Webster County, Missouri",579,583,746,1076,1219
2922799999,Worth County,"Worth County, Missouri",426,481,634,848,968
2922999999,Wright County,"Wright County, Missouri",426,481,634,804,924
2951099999,St. Louis city,"St. Louis city, Missouri",633,701,905,1185,1395
3000199999,Beaverhead County,"Beaverhead County, Montana",517,627,750,941,1317
3000399999,Big Horn County,"Big Horn County, Montana",598,665,867,1080,1252
3000599999,Blaine County,"Blaine County, Montana",492,627,714,958,1031
3000799999,Broadwater County,"Broadwater County, Montana",586,645,850,1059,1358
3000999999,Carbon County,"Carbon County, Montana",579,675,889,1250,1514
3001199999,Carter County,"Carter County, Montana",492,551,714,1030,1141
3001399999,Cascade County,"Cascade County, Montana",565,569,749,1048,1285
3001599999,Chouteau County,"Chouteau County, Montana",492,542,714,940,967
3001799999,Custer County,"Custer County, Montana",549,614,796,1137,1164
3001999999,Daniels County,"Daniels County, Montana",549,614,796,1148,1272
3002199999,Dawson County,"Dawson County, Montana",583,757,894,1114,1211
3002399999,Deer Lodge County,"Deer Lodge County, Montana",492,615,714,991,1252
3002599999,Fallon County,"Fallon County, Montana",550,668,798,1082,1275
3002799999,Fergus County,"Fergus County, Montana",592,651,858,1069,1506
3002999999,Flathead County,"Flathead County, Montana",615,731,929,1340,1561
3003199999,Gallatin County,"Gallatin County, Montana",698,760,991,1430,1740
3003399999,Garfield County,"Garfield County, Montana",492,551,714,980,1141
3003599999,Glacier County,"Glacier County, Montana",501,568,748,932,1099
3003799999,Golden Valley County,"Golden Valley County, Montana",484,574,758,1059,1289
3003999999,Granite County,"Granite County, Montana",506,557,734,915,1173
3004199999,Hill County,"Hill County, Montana",640,644,765,1006,1219
3004399999,Jefferson County,"Jefferson County, Montana",631,695,915,1140,1492
3004599999,Judith Basin County,"Judith Basin County, Montana",492,551,714,978,1141
3004799999,Lake County,"Lake County, Montana",547,661,839,1075,1209
3004999999,Lewis and Clark County,"Lewis and Clark County, Montana",647,782,993,1355,1518
3005199999,Liberty County,"Liberty County, Montana",547,551,714,980,1141
3005399999,Lincoln County,"Lincoln County, Montana",514,586,746,1076,1282
3005599999,McCone County,"McCone County, Montana",512,573,743,1019,1187
3005799999,Madison County,"Madison County, Montana",740,762,867,1080,1385
3005999999,Meagher County,"Meagher County, Montana",520,582,754,992,1205
3006199999,Mineral County,"Mineral County, Montana",492,627,714,1030,1141
3006399999,Missoula County,"Missoula County, Montana",626,722,918,1324,1612
3006599999,Musselshell County,"Musselshell County, Montana",637,743,978,1219,1562
3006799999,Park County,"Park County, Montana",694,727,957,1308,1519
3006999999,Petroleum County,"Petroleum County, Montana",610,683,885,1214,1414
3007199999,Phillips County,"Phillips County, Montana",492,551,714,890,1141
3007399999,Pondera County,"Pondera County, Montana",492,603,714,1030,1161
3007599999,Powder River County,"Powder River County, Montana",494,544,716,892,1144
3007799999,Powell County,"Powell County, Montana",492,542,714,890,1141
3007999999,Prairie County,"Prairie County, Montana",610,683,885,1214,1414
3008199999,Ravalli County,"Ravalli County, Montana",605,666,877,1250,1540
3008399999,Richland County,"Richland County, Montana",677,746,982,1224,1497
3008599999,Roosevelt County,"Roosevelt County, Montana",542,597,786,979,1065
3008799999,Rosebud County,"Rosebud County, Montana",492,627,714,1000,1173
3008999999,Sanders County,"Sanders County, Montana",563,576,750,1007,1109
3009199999,Sheridan County,"Sheridan County, Montana",563,629,816,1017,1222
3009399999,Silver Bow County,"Silver Bow County, Montana",623,690,849,1058,1150
3009599999,Stillwater County,"Stillwater County, Montana",548,613,794,1145,1268
3009799999,Sweet Grass County,"Sweet Grass County, Montana",605,677,877,1265,1401
3009999999,Teton County,"Teton County, Montana",517,602,793,988,1392
3010199999,Toole County,"Toole County, Montana",501,638,726,905,1160
3010399999,Treasure County,"Treasure County, Montana",556,622,806,1004,1288
3010599999,Valley County,"Valley County, Montana",554,610,803,1001,1088
3010799999,Wheatland County,"Wheatland County, Montana",508,568,736,1010,1176
3010999999,Wibaux County,"Wibaux County, Montana",610,683,885,1214,1414
3011199999,Yellowstone County,"Yellowstone County, Montana",579,675,889,1250,1514
3100199999,Adams County,"Adams County, Nebraska",455,566,698,945,1152
3100399999,Antelope County,"Antelope County, Nebraska",455,593,698,930,969
3100599999,Arthur County,"Arthur County, Nebraska",538,627,826,1029,1163
3100799999,Banner County,"Banner County, Nebraska",455,530,698,896,983
3100999999,Blaine County,"Blaine County, Nebraska",455,530,698,896,983
3101199999,Boone County,"Boone County, Nebraska",455,550,698,870,1075
3101399999,Box Butte County,"Box Butte County, Nebraska",455,531,698,944,968
3101599999,Boyd County,"Boyd County, Nebraska",455,613,698,899,970
3101799999,Brown County,"Brown County, Nebraska",475,554,729,908,1027
3101999999,Buffalo County,"Buffalo County, Nebraska",509,593,781,1072,1371
3102199999,Burt County,"Burt County, Nebraska",455,530,698,870,1079
3102399999,Butler County,"Butler County, Nebraska",460,536,706,891,994
3102599999,Cass County,"Cass County, Nebraska",650,762,946,1272,1419
3102799999,Cedar County,"Cedar County, Nebraska",455,530,698,966,969
3102999999,Chase County,"Chase County, Nebraska",455,608,698,870,983
3103199999,Cherry County,"Cherry County, Nebraska",455,559,698,980,983
3103399999,Cheyenne County,"Cheyenne County, Nebraska",455,583,698,942,946
3103599999,Clay County,"Clay County, Nebraska",455,613,698,870,1056
3103799999,Colfax County,"Colfax County, Nebraska",455,538,698,874,946
3103999999,Cuming County,"Cuming County, Nebraska",455,552,698,906,955
3104199999,Custer County,"Custer County, Nebraska",455,530,698,870,946
3104399999,Dakota County,"Dakota County, Nebraska",523,610,803,1001,1088
3104599999,Dawes County,"Dawes County, Nebraska",463,539,710,885,1000
3104799999,Dawson County,"Dawson County, Nebraska",457,552,701,932,1043
3104999999,Deuel County,"Deuel County, Nebraska",455,530,698,913,946
3105199999,Dixon County,"Dixon County, Nebraska",523,610,803,1001,1088
3105399999,Dodge County,"Dodge County, Nebraska",531,598,788,999,1147
3105599999,Douglas County,"Douglas County, Nebraska",650,762,946,1272,1419
3105799999,Dundy County,"Dundy County, Nebraska",455,530,698,870,983
3105999999,Fillmore County,"Fillmore County, Nebraska",455,613,698,912,978
3106199999,Franklin County,"Franklin County, Nebraska",455,530,698,870,1195
3106399999,Frontier County,"Frontier County, Nebraska",455,530,698,878,946
3106599999,Furnas County,"Furnas County, Nebraska",455,530,698,870,946
3106799999,Gage County,"Gage County, Nebraska",455,530,698,904,1072
3106999999,Garden County,"Garden County, Nebraska",455,568,698,921,983
3107199999,Garfield County,"Garfield County, Nebraska",455,534,698,870,983
3107399999,Gosper County,"Gosper County, Nebraska",455,613,698,964,1028
3107599999,Grant County,"Grant County, Nebraska",455,530,698,896,983
3107799999,Greeley County,"Greeley County, Nebraska",455,530,698,870,983
3107999999,Hall County,"Hall County, Nebraska",557,605,780,1068,1093
3108199999,Hamilton County,"Hamilton County, Nebraska",504,537,707,1020,1241
3108399999,Harlan County,"Harlan County, Nebraska",455,530,698,876,954
3108599999,Hayes County,"Hayes County, Nebraska",500,582,767,985,1080
3108799999,Hitchcock County,"Hitchcock County, Nebraska",455,530,698,947,950
3108999999,Holt County,"Holt County, Nebraska",455,613,698,926,1107
3109199999,Hooker County,"Hooker County, Nebraska",455,530,698,896,983
3109399999,Howard County,"Howard County, Nebraska",498,530,698,949,1046
3109599999,Jefferson County,"Jefferson County, Nebraska",455,530,698,924,983
3109799999,Johnson County,"Johnson County, Nebraska",455,530,698,934,946
3109999999,Kearney County,"Kearney County, Nebraska",486,655,746,930,1011
3110199999,Keith County,"Keith County, Nebraska",526,530,698,887,1075
3110399999,Keya Paha County,"Keya Paha County, Nebraska",455,530,698,896,983
3110599999,Kimball County,"Kimball County, Nebraska",457,616,701,874,1024
3110799999,Knox County,"Knox County, Nebraska",455,530,698,911,991
3110999999,Lancaster County,"Lancaster County, Nebraska",621,667,865,1216,1483
3111199999,Lincoln County,"Lincoln County, Nebraska",536,538,709,957,960
3111399999,Logan County,"Logan County, Nebraska",455,530,698,980,983
3111599999,Loup County,"Loup County, Nebraska",455,530,698,896,983
3111799999,McPherson County,"McPherson County, Nebraska",455,530,698,896,983
3111999999,Madison County,"Madison County, Nebraska",466,543,715,965,969
3112199999,Merrick County,"Merrick County, Nebraska",498,530,698,942,946
3112399999,Morrill County,"Morrill County, Nebraska",476,611,731,911,990
3112599999,Nance County,"Nance County, Nebraska",455,577,698,889,1156
3112799999,Nemaha County,"Nemaha County, Nebraska",522,566,698,962,1049
3112999999,Nuckolls County,"Nuckolls County, Nebraska",455,610,698,1007,1159
3113199999,Otoe County,"Otoe County, Nebraska",468,555,718,895,1167
3113399999,Pawnee County,"Pawnee County, Nebraska",455,530,698,870,983
3113599999,Perkins County,"Perkins County, Nebraska",455,586,698,967,1225
3113799999,Phelps County,"Phelps County, Nebraska",455,613,698,1007,1102
3113999999,Pierce County,"Pierce County, Nebraska",455,556,698,870,946
3114199999,Platte County,"Platte County, Nebraska",494,576,758,1023,1027
3114399999,Polk County,"Polk County, Nebraska",455,549,698,942,946
3114599999,Red Willow County,"Red Willow County, Nebraska",455,530,698,870,946
3114799999,Richardson County,"Richardson County, Nebraska",455,580,698,920,946
3114999999,Rock County,"Rock County, Nebraska",455,530,698,980,983
3115199999,Saline County,"Saline County, Nebraska",528,616,811,1011,1108
3115399999,Sarpy County,"Sarpy County, Nebraska",650,762,946,1272,1419
3115599999,Saunders County,"Saunders County, Nebraska",522,575,757,1092,1295
3115799999,Scotts Bluff County,"Scotts Bluff County, Nebraska",472,560,725,934,1195
3115999999,Seward County,"Seward County, Nebraska",525,552,727,1032,1276
3116199999,Sheridan County,"Sheridan County, Nebraska",455,613,698,982,1225
3116399999,Sherman County,"Sherman County, Nebraska",455,555,698,1007,1010
3116599999,Sioux County,"Sioux County, Nebraska",455,530,698,870,1225
3116799999,Stanton County,"Stanton County, Nebraska",504,587,773,963,1149
